id,hitId,qInd,motionType,effortsLeft,effortsRight,selected0,selected1
"A3P22ONCXSY2PS ",40,0,0,"[-1,0,0,-1]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",40,1,0,"[-1,0,0,-1]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",40,2,0,"[-1,0,0,1]","[1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",40,3,0,"[-1,0,-1,1]","[1,0,0,1]",0,1
"A3P22ONCXSY2PS ",40,4,0,"[-1,1,0,1]","[0,-1,0,1]",0,1
"A3P22ONCXSY2PS ",40,5,0,"[-1,-1,0,0]","[-1,0,1,0]",0,1
"A3P22ONCXSY2PS ",40,6,0,"[0,1,1,-1]","[1,-1,0,-1]",0,1
"A3P22ONCXSY2PS ",40,7,0,"[-1,1,0,-1]","[1,1,1,0]",0,1
"A3P22ONCXSY2PS ",40,8,0,"[1,0,-1,1]","[1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",40,9,0,"[-1,-1,0,1]","[-1,0,1,-1]",0,1
"A3P22ONCXSY2PS ",40,10,0,"[-1,0,-1,-1]","[1,1,0,1]",0,1
"A3P22ONCXSY2PS ",40,11,0,"[-1,1,1,0]","[-1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",41,0,0,"[0,1,-1,1]","[-1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",41,1,0,"[0,1,-1,1]","[-1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",41,2,0,"[0,1,-1,-1]","[-1,1,1,0]",1,2
"A3P22ONCXSY2PS ",41,3,0,"[-1,1,0,1]","[-1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",41,4,0,"[-1,-1,-1,0]","[-1,-1,0,1]",1,2
"A3P22ONCXSY2PS ",41,5,0,"[-1,1,0,1]","[1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",41,6,0,"[-1,0,1,1]","[0,1,-1,1]",0,1
"A3P22ONCXSY2PS ",41,7,0,"[-1,0,1,0]","[0,1,-1,-1]",0,1
"A3P22ONCXSY2PS ",41,8,0,"[0,1,1,-1]","[0,-1,1,1]",0,2
"A3P22ONCXSY2PS ",41,9,0,"[-1,1,0,1]","[1,0,0,1]",0,2
"A3P22ONCXSY2PS ",41,10,0,"[-1,0,1,-1]","[-1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",41,11,0,"[-1,1,0,0]","[1,1,0,-1]",0,2
"A3P22ONCXSY2PS ",42,0,0,"[-1,-1,0,-1]","[1,-1,0,1]",0,1
"A3P22ONCXSY2PS ",42,1,0,"[-1,-1,0,-1]","[1,-1,0,1]",0,1
"A3P22ONCXSY2PS ",42,2,0,"[1,0,0,-1]","[-1,0,1,0]",0,1
"A3P22ONCXSY2PS ",42,3,0,"[-1,1,1,0]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",42,4,0,"[0,-1,-1,-1]","[-1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",42,5,0,"[0,-1,1,-1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",42,6,0,"[-1,0,-1,-1]","[0,-1,1,1]",1,2
"A3P22ONCXSY2PS ",42,7,0,"[1,0,0,1]","[0,1,1,-1]",1,2
"A3P22ONCXSY2PS ",42,8,0,"[-1,-1,1,0]","[1,0,1,-1]",0,2
"A3P22ONCXSY2PS ",42,9,0,"[1,1,0,1]","[1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",42,10,0,"[1,1,0,-1]","[0,-1,-1,1]",0,1
"A3P22ONCXSY2PS ",42,11,0,"[-1,1,0,0]","[0,-1,0,1]",0,1
"A3P22ONCXSY2PS ",43,0,0,"[0,-1,1,-1]","[0,0,1,1]",0,2
"A3P22ONCXSY2PS ",43,1,0,"[0,-1,1,-1]","[0,0,1,1]",0,2
"A3P22ONCXSY2PS ",43,2,0,"[1,1,0,1]","[0,1,1,-1]",0,2
"A3P22ONCXSY2PS ",43,3,0,"[1,1,-1,0]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",43,4,0,"[1,1,0,0]","[1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",43,5,0,"[-1,1,0,1]","[1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",43,6,0,"[0,-1,1,-1]","[0,1,-1,-1]",0,1
"A3P22ONCXSY2PS ",43,7,0,"[1,-1,0,-1]","[1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",43,8,0,"[1,1,1,0]","[-1,0,1,0]",0,2
"A3P22ONCXSY2PS ",43,9,0,"[-1,1,0,0]","[1,0,1,1]",0,2
"A3P22ONCXSY2PS ",43,10,0,"[0,-1,1,1]","[-1,1,0,0]",0,1
"A3P22ONCXSY2PS ",44,0,0,"[0,-1,0,-1]","[1,1,0,-1]",0,1
"A3P22ONCXSY2PS ",44,1,0,"[0,-1,0,-1]","[1,1,0,-1]",0,2
"A3P22ONCXSY2PS ",44,2,0,"[0,1,1,-1]","[-1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",44,3,0,"[1,0,1,-1]","[-1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",44,4,0,"[0,1,-1,1]","[0,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",44,5,0,"[-1,1,0,-1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",44,6,0,"[-1,1,-1,0]","[-1,-1,0,1]",1,2
"A3P22ONCXSY2PS ",44,7,0,"[0,-1,1,-1]","[1,1,0,1]",0,1
"A3P22ONCXSY2PS ",44,8,0,"[-1,-1,-1,0]","[0,-1,1,-1]",1,2
"A3P22ONCXSY2PS ",44,9,0,"[-1,0,1,-1]","[0,1,1,-1]",0,2
"A3P22ONCXSY2PS ",44,10,0,"[1,-1,0,0]","[-1,-1,0,1]",0,1
"A3P22ONCXSY2PS ",44,11,0,"[-1,-1,1,0]","[-1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",45,0,0,"[-1,-1,0,0]","[0,1,1,1]",0,2
"A3P22ONCXSY2PS ",45,1,0,"[-1,-1,0,0]","[0,1,1,1]",0,1
"A3P22ONCXSY2PS ",45,2,0,"[0,1,-1,1]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",45,3,0,"[1,-1,0,-1]","[0,1,1,1]",0,1
"A3P22ONCXSY2PS ",45,4,0,"[1,1,0,-1]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",45,5,0,"[-1,1,0,0]","[-1,1,0,-1]",0,2
"A3P22ONCXSY2PS ",45,6,0,"[0,-1,-1,1]","[1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",45,7,0,"[1,0,-1,1]","[-1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",45,8,0,"[1,0,1,0]","[-1,0,1,0]",0,1
"A3P22ONCXSY2PS ",45,9,0,"[-1,-1,-1,0]","[1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",45,10,0,"[1,1,-1,0]","[0,-1,0,1]",1,2
"A3P22ONCXSY2PS ",45,11,0,"[1,0,-1,-1]","[-1,1,0,-1]",1,2
"A3P22ONCXSY2PS ",50,0,0,"[-1,0,0,1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",50,1,0,"[-1,0,0,1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",50,2,0,"[0,1,-1,1]","[-1,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",50,3,0,"[0,-1,1,-1]","[1,1,0,1]",1,2
"A3P22ONCXSY2PS ",50,4,0,"[1,0,1,1]","[0,0,1,1]",1,2
"A3P22ONCXSY2PS ",50,5,0,"[-1,-1,0,-1]","[0,1,-1,-1]",1,2
"A3P22ONCXSY2PS ",50,6,0,"[0,-1,-1,-1]","[1,0,1,1]",1,2
"A3P22ONCXSY2PS ",50,7,0,"[-1,0,1,0]","[-1,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",50,8,0,"[1,1,0,-1]","[0,-1,1,1]",1,2
"A3P22ONCXSY2PS ",50,9,0,"[1,0,1,-1]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",50,10,0,"[1,0,1,-1]","[1,0,-1,1]",1,2
"A3P22ONCXSY2PS ",50,11,0,"[1,0,0,-1]","[-1,1,0,1]",1,2
"A3P22ONCXSY2PS ",51,0,0,"[1,0,1,0]","[-1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",51,1,0,"[1,0,1,0]","[-1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",51,2,0,"[0,1,-1,1]","[-1,0,-1,-1]",1,2
"A3P22ONCXSY2PS ",51,3,0,"[-1,0,0,-1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",51,4,0,"[0,1,-1,1]","[-1,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",51,5,0,"[-1,-1,0,1]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",51,6,0,"[1,-1,0,0]","[-1,1,0,0]",0,1
"A3P22ONCXSY2PS ",51,7,0,"[1,-1,-1,0]","[1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",51,8,0,"[1,1,0,-1]","[-1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",52,0,0,"[-1,0,-1,0]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",52,1,0,"[-1,0,-1,0]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",52,2,0,"[0,-1,0,1]","[0,-1,0,-1]",0,1
"A3P22ONCXSY2PS ",52,3,0,"[1,0,-1,1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",52,4,0,"[1,1,1,0]","[-1,0,1,-1]",0,2
"A3P22ONCXSY2PS ",52,5,0,"[0,-1,0,1]","[0,1,0,-1]",0,1
"A3P22ONCXSY2PS ",52,6,0,"[-1,1,-1,0]","[-1,0,1,1]",1,2
"A3P22ONCXSY2PS ",52,7,0,"[1,0,-1,1]","[-1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",52,8,0,"[1,-1,0,1]","[1,-1,0,-1]",0,1
"A3P22ONCXSY2PS ",52,9,0,"[-1,1,0,1]","[-1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",52,10,0,"[1,0,0,1]","[-1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",52,11,0,"[0,1,-1,-1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",53,0,0,"[0,-1,0,-1]","[1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",53,1,0,"[0,-1,0,-1]","[1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",53,2,0,"[-1,0,0,1]","[1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",53,3,0,"[1,0,-1,0]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",53,4,0,"[-1,0,0,-1]","[0,1,0,-1]",0,2
"A3P22ONCXSY2PS ",53,5,0,"[-1,-1,-1,0]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",53,6,0,"[-1,-1,1,0]","[1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",53,7,0,"[1,0,-1,1]","[1,1,0,0]",1,2
"A3P22ONCXSY2PS ",53,8,0,"[-1,0,1,1]","[1,0,1,0]",0,2
"A3P22ONCXSY2PS ",53,9,0,"[1,-1,0,1]","[1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",53,10,0,"[-1,1,0,0]","[0,-1,-1,1]",0,1
"A3P22ONCXSY2PS ",53,11,0,"[0,1,1,1]","[1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",56,0,0,"[0,-1,0,-1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",56,1,0,"[0,-1,0,-1]","[1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",56,2,0,"[1,0,-1,-1]","[-1,0,0,1]",1,2
"A3P22ONCXSY2PS ",56,3,0,"[-1,0,0,1]","[1,0,1,0]",0,2
"A3P22ONCXSY2PS ",56,4,0,"[-1,-1,0,1]","[1,1,1,0]",1,2
"A3P22ONCXSY2PS ",56,5,0,"[0,-1,-1,1]","[-1,1,1,0]",1,2
"A3P22ONCXSY2PS ",56,6,0,"[-1,0,0,1]","[1,0,1,1]",1,2
"A3P22ONCXSY2PS ",56,7,0,"[1,-1,0,1]","[0,1,-1,1]",0,1
"A3P22ONCXSY2PS ",56,8,0,"[0,-1,0,1]","[-1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",56,9,0,"[-1,0,1,0]","[1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",56,10,0,"[0,1,-1,-1]","[1,1,-1,0]",1,2
"A3P22ONCXSY2PS ",56,11,0,"[-1,-1,-1,0]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",58,0,0,"[1,-1,0,1]","[-1,0,1,0]",0,1
"A3P22ONCXSY2PS ",58,1,0,"[1,-1,0,1]","[-1,0,1,0]",0,2
"A3P22ONCXSY2PS ",58,2,0,"[1,0,1,-1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",58,3,0,"[0,-1,0,-1]","[1,0,1,0]",1,2
"A3P22ONCXSY2PS ",58,4,0,"[0,-1,0,-1]","[-1,0,0,1]",0,1
"A3P22ONCXSY2PS ",58,5,0,"[-1,1,0,0]","[0,-1,1,1]",1,2
"A3P22ONCXSY2PS ",58,6,0,"[1,0,1,-1]","[1,-1,0,-1]",0,2
"A3P22ONCXSY2PS ",58,7,0,"[1,0,-1,-1]","[0,-1,0,1]",1,2
"A3P22ONCXSY2PS ",58,8,0,"[0,-1,1,1]","[1,0,1,0]",0,2
"A3P22ONCXSY2PS ",58,9,0,"[-1,0,1,0]","[0,-1,0,1]",0,1
"A3P22ONCXSY2PS ",58,10,0,"[0,-1,1,-1]","[-1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",58,11,0,"[0,1,1,-1]","[0,-1,1,-1]",0,2
"A3P22ONCXSY2PS ",62,0,0,"[-1,1,0,1]","[-1,-1,0,-1]",0,1
"A3P22ONCXSY2PS ",62,1,0,"[-1,1,0,1]","[-1,-1,0,-1]",0,1
"A3P22ONCXSY2PS ",62,2,0,"[1,0,1,1]","[-1,0,0,1]",0,1
"A3P22ONCXSY2PS ",62,3,0,"[0,-1,-1,-1]","[0,-1,0,1]",0,1
"A3P22ONCXSY2PS ",62,4,0,"[-1,-1,1,0]","[1,0,0,1]",0,1
"A3P22ONCXSY2PS ",62,5,0,"[1,-1,0,0]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",62,6,0,"[1,-1,1,0]","[0,1,1,-1]",0,2
"A3P22ONCXSY2PS ",62,7,0,"[-1,1,0,1]","[0,-1,0,1]",0,2
"A3P22ONCXSY2PS ",62,8,0,"[1,0,-1,0]","[1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",62,9,0,"[1,1,0,0]","[-1,-1,1,0]",1,2
"A3P22ONCXSY2PS ",62,10,0,"[0,-1,1,-1]","[-1,1,1,0]",0,2
"A3P22ONCXSY2PS ",62,11,0,"[-1,0,1,-1]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",65,0,0,"[0,-1,-1,-1]","[-1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",65,1,0,"[0,-1,-1,-1]","[-1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",65,2,0,"[0,1,-1,1]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",65,3,0,"[0,-1,0,-1]","[0,1,-1,-1]",0,1
"A3P22ONCXSY2PS ",65,4,0,"[0,-1,-1,-1]","[0,-1,0,1]",1,2
"A3P22ONCXSY2PS ",65,5,0,"[-1,1,-1,0]","[0,1,1,-1]",1,2
"A3P22ONCXSY2PS ",65,6,0,"[0,1,-1,-1]","[0,-1,1,-1]",1,2
"A3P22ONCXSY2PS ",65,7,0,"[-1,-1,0,1]","[1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",65,8,0,"[0,1,1,1]","[1,1,0,0]",0,1
"A3P22ONCXSY2PS ",65,9,0,"[1,0,1,1]","[-1,1,0,0]",0,1
"A3P22ONCXSY2PS ",65,10,0,"[-1,-1,-1,0]","[1,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",65,11,0,"[-1,0,1,1]","[0,-1,-1,-1]",0,1
"A3P22ONCXSY2PS ",67,0,0,"[1,1,0,-1]","[1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",67,1,0,"[1,1,0,-1]","[1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",67,2,0,"[1,0,1,1]","[0,-1,-1,1]",0,2
"A3P22ONCXSY2PS ",67,3,0,"[-1,0,-1,-1]","[1,1,0,0]",0,2
"A3P22ONCXSY2PS ",67,4,0,"[1,1,1,0]","[-1,1,1,0]",0,2
"A3P22ONCXSY2PS ",67,5,0,"[1,-1,0,0]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",67,6,0,"[-1,1,0,0]","[1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",67,7,0,"[-1,0,1,1]","[-1,-1,0,0]",0,1
"A3P22ONCXSY2PS ",67,8,0,"[1,-1,0,-1]","[-1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",67,9,0,"[-1,-1,0,1]","[1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",67,10,0,"[-1,1,0,-1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",67,11,0,"[1,0,1,0]","[1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",72,0,0,"[1,1,0,-1]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",72,1,0,"[1,1,0,-1]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",72,2,0,"[-1,1,1,0]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",72,3,0,"[1,-1,1,0]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",72,4,0,"[0,0,1,1]","[1,1,1,0]",0,2
"A3P22ONCXSY2PS ",72,5,0,"[1,1,0,0]","[1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",72,6,0,"[1,-1,-1,0]","[-1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",72,7,0,"[-1,-1,0,0]","[1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",72,8,0,"[1,1,-1,0]","[1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",72,9,0,"[1,-1,0,-1]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",72,10,0,"[1,-1,1,0]","[-1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",72,11,0,"[1,0,1,0]","[0,1,0,-1]",0,1
"A3P22ONCXSY2PS ",73,0,0,"[1,0,0,1]","[1,0,-1,0]",1,2
"A3P22ONCXSY2PS ",73,1,0,"[1,0,0,1]","[1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",73,2,0,"[1,0,-1,-1]","[0,-1,-1,-1]",1,2
"A3P22ONCXSY2PS ",73,3,0,"[-1,-1,1,0]","[1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",73,4,0,"[0,-1,-1,1]","[1,1,-1,0]",1,2
"A3P22ONCXSY2PS ",73,5,0,"[1,-1,0,-1]","[0,1,0,-1]",1,2
"A3P22ONCXSY2PS ",73,6,0,"[-1,1,0,0]","[1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",73,7,0,"[-1,1,-1,0]","[-1,1,0,0]",1,2
"A3P22ONCXSY2PS ",73,8,0,"[1,0,1,0]","[-1,0,0,1]",1,2
"A3P22ONCXSY2PS ",73,9,0,"[-1,0,-1,1]","[-1,0,1,0]",1,2
"A3P22ONCXSY2PS ",73,10,0,"[1,0,-1,-1]","[0,1,-1,-1]",1,2
"A3P22ONCXSY2PS ",73,11,0,"[-1,1,0,0]","[1,0,0,1]",0,1
"A3P22ONCXSY2PS ",74,0,0,"[1,0,-1,-1]","[1,0,1,1]",1,2
"A3P22ONCXSY2PS ",74,1,0,"[1,0,-1,-1]","[1,0,1,1]",1,2
"A3P22ONCXSY2PS ",74,2,0,"[1,0,1,0]","[0,1,0,-1]",0,1
"A3P22ONCXSY2PS ",74,3,0,"[-1,-1,0,-1]","[1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",74,4,0,"[-1,0,0,1]","[-1,1,0,1]",1,2
"A3P22ONCXSY2PS ",74,5,0,"[1,-1,0,0]","[-1,0,-1,0]",1,2
"A3P22ONCXSY2PS ",74,6,0,"[-1,0,1,0]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",74,7,0,"[1,-1,0,1]","[-1,1,0,0]",0,1
"A3P22ONCXSY2PS ",74,8,0,"[-1,-1,1,0]","[1,0,0,1]",0,1
"A3P22ONCXSY2PS ",74,9,0,"[-1,-1,0,-1]","[-1,0,1,0]",0,2
"A3P22ONCXSY2PS ",74,10,0,"[1,0,-1,-1]","[0,-1,-1,1]",0,1
"A3P22ONCXSY2PS ",74,11,0,"[1,-1,-1,0]","[1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",75,0,0,"[1,0,0,1]","[0,-1,-1,-1]",0,1
"A3P22ONCXSY2PS ",75,1,0,"[1,0,0,1]","[0,-1,-1,-1]",0,1
"A3P22ONCXSY2PS ",75,2,0,"[0,-1,0,1]","[1,0,1,-1]",1,2
"A3P22ONCXSY2PS ",75,3,0,"[-1,-1,0,0]","[-1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",75,4,0,"[0,0,1,1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",75,5,0,"[1,-1,1,0]","[0,1,-1,1]",0,1
"A3P22ONCXSY2PS ",75,6,0,"[-1,-1,0,-1]","[1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",75,7,0,"[1,1,1,0]","[-1,1,0,1]",0,1
"A3P22ONCXSY2PS ",75,8,0,"[0,0,1,1]","[-1,-1,1,0]",0,1
"A3P22ONCXSY2PS ",75,9,0,"[0,0,1,1]","[1,1,0,-1]",0,1
"A3P22ONCXSY2PS ",75,10,0,"[-1,-1,1,0]","[1,-1,1,0]",0,1
"A3P22ONCXSY2PS ",75,11,0,"[1,1,0,-1]","[1,1,-1,0]",0,1
"A3P22ONCXSY2PS ",76,0,0,"[0,1,-1,-1]","[0,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",76,1,0,"[0,1,-1,-1]","[0,-1,0,-1]",1,2
"A3P22ONCXSY2PS ",76,2,0,"[1,-1,1,0]","[-1,-1,0,1]",1,2
"A3P22ONCXSY2PS ",76,3,0,"[-1,1,0,0]","[-1,-1,0,0]",1,2
"A3P22ONCXSY2PS ",76,4,0,"[0,1,1,1]","[1,1,0,0]",0,1
"A3P22ONCXSY2PS ",76,5,0,"[0,-1,1,-1]","[1,-1,0,-1]",0,1
"A3P22ONCXSY2PS ",76,6,0,"[1,-1,1,0]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",76,7,0,"[-1,1,0,0]","[1,-1,0,1]",0,1
"A3P22ONCXSY2PS ",76,8,0,"[1,0,1,1]","[0,1,1,1]",0,1
"A3P22ONCXSY2PS ",76,9,0,"[-1,-1,0,1]","[-1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",76,10,0,"[0,1,0,-1]","[-1,-1,1,0]",0,1
"A3P22ONCXSY2PS ",76,11,0,"[0,-1,0,1]","[0,-1,-1,-1]",0,1
"A3P22ONCXSY2PS ",79,0,0,"[1,0,-1,1]","[1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",79,1,0,"[1,0,-1,1]","[1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",79,2,0,"[-1,1,0,0]","[1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",79,3,0,"[0,1,1,1]","[1,0,1,0]",0,1
"A3P22ONCXSY2PS ",79,4,0,"[-1,0,0,-1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",79,5,0,"[-1,1,0,1]","[0,0,1,1]",0,1
"A3P22ONCXSY2PS ",79,6,0,"[-1,0,0,-1]","[0,0,1,1]",0,1
"A3P22ONCXSY2PS ",79,7,0,"[-1,0,-1,1]","[-1,0,1,1]",1,2
"A3P22ONCXSY2PS ",79,8,0,"[-1,-1,0,1]","[-1,-1,-1,0]",0,1
"A3P22ONCXSY2PS ",79,9,0,"[-1,0,1,1]","[-1,1,0,0]",0,1
"A3P22ONCXSY2PS ",79,10,0,"[0,-1,1,1]","[1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",79,11,0,"[-1,0,1,1]","[1,0,1,0]",0,1
"A3P22ONCXSY2PS ",81,0,0,"[1,0,1,1]","[-1,0,1,1]",0,2
"A3P22ONCXSY2PS ",81,1,0,"[1,0,1,1]","[-1,0,1,1]",0,2
"A3P22ONCXSY2PS ",81,2,0,"[0,0,1,1]","[1,1,0,-1]",0,2
"A3P22ONCXSY2PS ",81,3,0,"[1,0,1,0]","[0,1,1,1]",0,2
"A3P22ONCXSY2PS ",81,4,0,"[-1,0,-1,-1]","[-1,0,0,-1]",1,2
"A3P22ONCXSY2PS ",81,5,0,"[-1,0,1,1]","[0,1,1,-1]",0,2
"A3P22ONCXSY2PS ",81,6,0,"[-1,-1,0,0]","[1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",81,7,0,"[1,0,0,-1]","[1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",81,8,0,"[0,0,1,1]","[-1,1,0,-1]",0,1
"A3P22ONCXSY2PS ",81,9,0,"[0,1,-1,1]","[1,1,1,0]",1,2
"A3P22ONCXSY2PS ",81,10,0,"[1,1,0,1]","[-1,1,1,0]",0,2
"A3P22ONCXSY2PS ",81,11,0,"[-1,1,0,0]","[1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",83,0,0,"[-1,1,1,0]","[-1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",83,1,0,"[-1,1,1,0]","[-1,-1,1,0]",0,2
"A3P22ONCXSY2PS ",83,2,0,"[-1,-1,-1,0]","[-1,1,0,1]",1,2
"A3P22ONCXSY2PS ",83,3,0,"[0,1,1,-1]","[1,-1,0,1]",0,1
"A3P22ONCXSY2PS ",83,4,0,"[-1,-1,0,1]","[-1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",83,5,0,"[1,-1,0,-1]","[1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",83,6,0,"[-1,-1,0,0]","[-1,0,0,-1]",0,1
"A3P22ONCXSY2PS ",83,7,0,"[-1,0,1,0]","[-1,0,-1,1]",0,1
"A3P22ONCXSY2PS ",83,8,0,"[1,-1,0,0]","[-1,0,0,-1]",0,2
"A3P22ONCXSY2PS ",83,9,0,"[-1,1,0,1]","[1,1,0,1]",0,2
"A3P22ONCXSY2PS ",83,10,0,"[0,-1,-1,-1]","[-1,0,1,1]",0,1
"A3P22ONCXSY2PS ",83,11,0,"[1,-1,1,0]","[-1,-1,0,1]",0,1
"A3P22ONCXSY2PS ",84,0,0,"[-1,0,-1,-1]","[-1,-1,0,1]",1,2
"A3P22ONCXSY2PS ",84,1,0,"[-1,0,-1,-1]","[-1,-1,0,1]",1,2
"A3P22ONCXSY2PS ",84,2,0,"[1,0,1,0]","[0,1,1,1]",0,2
"A3P22ONCXSY2PS ",84,3,0,"[0,-1,0,-1]","[0,1,-1,-1]",0,1
"A3P22ONCXSY2PS ",84,4,0,"[0,-1,1,1]","[-1,0,-1,0]",0,1
"A3P22ONCXSY2PS ",84,5,0,"[1,-1,1,0]","[0,1,0,-1]",0,2
"A3P22ONCXSY2PS ",84,6,0,"[-1,0,0,-1]","[-1,0,-1,-1]",0,1
"A3P22ONCXSY2PS ",84,7,0,"[1,1,1,0]","[-1,1,1,0]",0,2
"A3P22ONCXSY2PS ",84,8,0,"[-1,-1,0,-1]","[1,-1,-1,0]",0,1
